Time,Current (mA),Voltage (V),Power (W),Energy (kWh),Cost (BDT),Duration (min)
2025-08-02 13:11:15.150783,0.0,229.5,0.0,1.1110934973817783,6.66656098429067,906
2025-08-02 13:13:15.168587,0.0,229.5,0.0,1.1110934973817783,6.66656098429067,908
2025-08-02 13:15:15.142330,0.0,229.5,0.0,1.1110934973817783,6.66656098429067,910
2025-08-02 13:16:15.149171,460.0,229.5,56.6,1.1120366732727782,6.672220039636669,911
2025-08-02 13:17:15.160428,460.0,229.5,56.6,1.112980258601889,6.677881551611336,912
2025-08-02 13:19:15.152023,460.0,229.5,56.6,1.1148669640081117,6.689201784048668,914
2025-08-02 13:21:15.143727,460.0,229.5,56.6,1.1167535043624448,6.700521026174669,916
2025-08-02 13:22:15.161478,460.0,229.5,56.6,1.117697103071167,6.706182618427002,917
2025-08-02 13:24:15.156577,460.0,229.5,56.6,1.1195836971797783,6.71750218307867,919
2025-08-02 13:26:15.149693,460.0,229.5,56.6,1.1214702533035006,6.728821519821004,921
2025-08-02 13:27:15.153662,460.0,229.5,56.6,1.1224138962860006,6.734483377716003,922
2025-08-02 13:29:15.168301,460.0,229.5,56.6,1.124300683856556,6.745804103139337,924
2025-08-02 13:31:15.144641,460.0,229.5,56.6,1.1261869209921118,6.757121525952671,926
2025-08-02 13:32:15.155840,460.0,229.5,56.6,1.1271305192606118,6.762783115563671,927
2025-08-02 13:33:15.160531,625.0,229.9,77.9,1.1284285715696951,6.770571429418171,928
2025-08-02 13:35:15.149732,625.0,229.9,77.9,1.1310254626316396,6.786152775789837,930
2025-08-02 13:36:15.152416,625.0,229.9,77.9,1.132323675393084,6.793942052358505,931
2025-08-02 13:37:15.158183,625.0,229.9,77.9,1.133622151543084,6.801732909258504,932
2025-08-02 13:39:15.145415,815.0,230.3,105.7,1.1366814096993896,6.820088458196338,934
2025-08-02 13:40:15.149309,815.0,230.3,105.7,1.138443535896806,6.830661215380837,935
2025-08-02 13:41:15.149571,815.0,230.3,105.7,1.140205086381556,6.841230518289336,936
2025-08-02 13:42:15.154260,815.0,230.3,105.7,1.1419669102182506,6.851801461309504,937
2025-08-02 13:44:15.144068,815.0,230.3,105.7,1.1454900936631118,6.872940561978671,939
2025-08-02 13:45:15.148151,815.0,230.3,105.7,1.1472518267152507,6.883510960291504,940
2025-08-02 13:47:15.152424,815.0,230.3,105.7,1.1507752710923065,6.904651626553838,942
2025-08-02 13:48:15.153105,815.0,230.3,105.7,1.152537048186112,6.915222289116672,943
2025-08-02 13:50:15.140879,815.0,230.3,105.7,1.1560595734723065,6.936357440833839,945
2025-08-02 13:51:15.159328,815.0,230.3,105.7,1.1578221532108064,6.946932919264839,946
2025-08-02 13:53:15.143520,815.0,230.3,105.7,1.161345179045223,6.968071074271338,948
2025-08-02 13:54:15.145512,815.0,230.3,105.7,1.1631065034200565,6.978639020520338,949
2025-08-02 13:56:15.148546,815.0,230.3,105.7,1.1666298560142785,6.999779136085671,951
2025-08-02 13:57:15.152021,815.0,230.3,105.7,1.1683915391525286,7.010349234915172,952
2025-08-02 13:59:15.154354,815.0,230.3,105.7,1.1719154671364451,7.031492802818672,954
2025-08-02 14:01:15.163043,815.0,230.3,105.7,1.1754391783472786,7.052635070083672,956
2025-08-02 14:03:15.147326,815.0,230.3,105.7,1.1789615431456395,7.073769258873838,958
2025-08-02 14:05:15.151643,815.0,230.3,105.7,1.182485585168112,7.094913511008672,960
2025-08-02 14:07:15.158807,815.0,230.3,105.7,1.1860091301363342,7.116054780818006,962
2025-08-02 14:09:15.143171,815.0,230.3,105.7,1.1895313263431952,7.137187958059172,964
2025-08-02 14:10:15.153838,815.0,230.3,105.7,1.1912932164479175,7.147759298687506,965
2025-08-02 14:11:15.160783,815.0,230.3,105.7,1.1930554629378065,7.158332777626839,966
2025-08-02 14:13:15.145262,815.0,230.3,105.7,1.1965780879049732,7.179468527429839,968
2025-08-02 14:14:15.155910,815.0,230.3,105.7,1.1983406626520845,7.190043975912506,969
2025-08-02 14:16:15.146832,815.0,230.3,105.7,1.2018635940024454,7.211181564014672,971
2025-08-02 14:17:15.162279,815.0,230.3,105.7,1.2036257766319176,7.221754659791506,972
2025-08-02 14:19:15.144735,815.0,230.3,105.7,1.2071484885666954,7.242890931400172,974
2025-08-02 14:20:15.155646,815.0,230.3,105.7,1.208909992161751,7.2534599529705055,975
2025-08-02 14:22:15.151841,815.0,230.3,105.7,1.2124331386409732,7.274598831845839,977
2025-08-02 14:23:15.159031,815.0,230.3,105.7,1.214195257233862,7.285171543403173,978
2025-08-02 14:25:15.148962,815.0,230.3,105.7,1.2177180637995009,7.306308382797005,980
2025-08-02 14:26:15.153609,815.0,230.3,105.7,1.2194800774851398,7.316880464910838,981
2025-08-02 14:27:15.165382,815.0,230.3,105.7,1.2212424374557231,7.327454624734338,982
2025-08-02 14:29:15.151340,815.0,230.3,105.7,1.22476485366539,7.348589121992339,984
2025-08-02 14:31:15.150903,815.0,230.3,105.7,1.2282884013641957,7.369730408185173,986
2025-08-02 14:33:15.154362,815.0,230.3,105.7,1.2318120891742232,7.3908725350453395,988
2025-08-02 14:35:15.157341,815.0,230.3,105.7,1.2353351262833068,7.412010757699841,990
2025-08-02 14:37:15.158523,815.0,230.3,105.7,1.2388584621710568,7.433150773026341,992
2025-08-02 14:38:15.166450,815.0,230.3,105.7,1.2406210202410568,7.443726121446341,993
2025-08-02 14:40:15.145089,763.0,231.2,98.3,1.2438964608609735,7.46337876516584,995
2025-08-02 14:41:15.150572,763.0,231.2,98.3,1.2455354137027512,7.473212482216507,996
2025-08-02 14:43:15.154693,763.0,231.2,98.3,1.2488117335342512,7.492870401205508,998
2025-08-02 14:44:15.167004,763.0,231.2,98.3,1.2504503670375569,7.502702202225342,999
2025-08-02 14:46:15.149517,763.0,231.2,98.3,1.2537268766699736,7.522361260019842,1001
2025-08-02 14:48:15.148403,763.0,231.2,98.3,1.2570033356778902,7.542020014067342,1003
2025-08-02 14:49:15.152143,763.0,231.2,98.3,1.2586416436443624,7.551849861866174,1004
2025-08-02 14:50:15.152953,763.0,231.2,98.3,1.260280408296251,7.561682449777508,1005
2025-08-02 14:52:15.149201,763.0,231.2,98.3,1.2635564680423346,7.581338808254007,1007
2025-08-02 14:53:15.161132,763.0,231.2,98.3,1.2651952472753902,7.591171483652341,1008
2025-08-02 14:55:15.148501,763.0,231.2,98.3,1.268471855508168,7.610831133049007,1010
2025-08-02 14:56:15.153449,763.0,231.2,98.3,1.2701099128369455,7.620659477021674,1011
2025-08-02 14:58:15.152855,763.0,231.2,98.3,1.2733870116413346,7.640322069848008,1013
2025-08-02 14:59:15.155413,763.0,231.2,98.3,1.275025441254057,7.650152647524342,1014
2025-08-02 15:01:15.151965,763.0,231.2,98.3,1.2783016915110013,7.669810149066007,1016
2025-08-02 15:02:15.163693,763.0,231.2,98.3,1.2799403164949734,7.679641898969841,1017
2025-08-02 15:04:15.141726,0.0,230.8,0.0,1.2799403164949734,7.679641898969841,1019
2025-08-02 15:05:15.153394,0.0,230.8,0.0,1.2799403164949734,7.679641898969841,1020
2025-08-02 15:06:15.169070,0.0,230.8,0.0,1.2799403164949734,7.679641898969841,1021
2025-08-02 15:08:15.147986,0.0,230.8,0.0,1.2799403164949734,7.679641898969841,1023
2025-08-02 15:09:15.157024,0.0,230.8,0.0,1.2799403164949734,7.679641898969841,1024
2025-08-02 15:11:15.145039,0.0,230.8,0.0,1.2799403164949734,7.679641898969841,1026
2025-08-02 15:12:15.155952,0.0,230.8,0.0,1.2799403164949734,7.679641898969841,1027
2025-08-02 15:14:15.156493,0.0,230.8,0.0,1.2799403164949734,7.679641898969841,1029
2025-08-02 15:16:15.149711,0.0,230.8,0.0,1.2799403164949734,7.679641898969841,1031
2025-08-02 15:17:15.152089,475.0,230.8,59.0,1.2809235774385843,7.685541464631507,1032
2025-08-02 15:19:15.149392,475.0,230.8,59.0,1.2828899900938624,7.697339940563174,1034
2025-08-02 15:20:15.150727,475.0,230.8,59.0,1.2838741071110846,7.703244642666508,1035
2025-08-02 15:21:15.158598,475.0,230.8,59.0,1.2848573246077513,7.709143947646508,1036
2025-08-02 15:23:15.147129,475.0,230.8,59.0,1.2868233845085846,7.7209403070515075,1038
2025-08-02 15:24:15.155200,475.0,230.8,59.0,1.2878067803327513,7.726840681996508,1039
2025-08-02 15:26:15.159011,475.0,230.8,59.0,1.2897738699310846,7.738643219586507,1041
2025-08-02 15:27:15.159618,475.0,230.8,59.0,1.29075691619664,7.74454149717984,1042
2025-08-02 15:29:15.149617,475.0,230.8,59.0,1.2927234183024736,7.756340509814842,1044
2025-08-02 15:31:15.145399,475.0,230.8,59.0,1.2946903291635847,7.768141974981509,1046
2025-08-02 15:33:15.152910,475.0,230.8,59.0,1.2966570770863624,7.779942462518174,1048
2025-08-02 15:34:15.157896,475.0,230.8,59.0,1.2976401613413624,7.785840968048174,1049
2025-08-02 15:36:15.156231,475.0,230.8,59.0,1.2996070135958069,7.797642081574841,1051
2025-08-02 15:38:15.145557,475.0,230.8,59.0,1.3015734885124737,7.809440931074841,1053
2025-08-02 15:39:15.155699,475.0,230.8,59.0,1.3025567996388625,7.815340797833174,1054
2025-08-02 15:41:15.157654,475.0,230.8,59.0,1.3045237181699734,7.82714230901984,1056
2025-08-02 15:43:15.164526,475.0,230.8,59.0,1.3064904927574734,7.838942956544841,1058
2025-08-02 15:45:15.156499,475.0,230.8,59.0,1.3084568928260845,7.850741356956506,1060
2025-08-02 15:47:15.160777,475.0,230.8,59.0,1.3104236658238624,7.862541994943174,1062
2025-08-02 15:49:15.151906,475.0,230.8,59.0,1.312390079429696,7.874340476578175,1064
2025-08-02 15:51:15.154979,475.0,230.8,59.0,1.3143568124877514,7.886140874926508,1066
2025-08-02 15:53:15.152646,475.0,230.8,59.0,1.316323362367196,7.897940174203176,1068
2025-08-02 15:55:15.141481,475.0,230.8,59.0,1.318290009350807,7.909740056104842,1070
2025-08-02 15:56:15.155253,475.0,230.8,59.0,1.3192734737460847,7.915640842476508,1071
2025-08-02 15:58:15.160049,475.0,230.8,59.0,1.3212404391985846,7.9274426351915075,1073
2025-08-02 16:00:15.140663,475.0,230.8,59.0,1.3232067333130288,7.939240399878173,1075
2025-08-02 16:01:15.149477,475.0,230.8,59.0,1.3241902607399734,7.94514156443984,1076
2025-08-02 16:03:15.153636,475.0,230.8,59.0,1.32615704717664,7.95694228305984,1078
2025-08-02 16:04:15.155492,475.0,230.8,59.0,1.3271402651321955,7.962841590793173,1079
2025-08-02 16:06:15.153493,475.0,230.8,59.0,1.329107078872751,7.974642473236506,1081
2025-08-02 16:07:15.156220,475.0,230.8,59.0,1.3300905258302511,7.980543154981507,1082
2025-08-02 16:08:15.161348,475.0,230.8,59.0,1.3310738366780288,7.986443020068172,1083
2025-08-02 16:10:15.158559,475.0,230.8,59.0,1.3330404886110845,7.998242931666507,1085
2025-08-02 16:12:15.155299,475.0,230.8,59.0,1.3350068314333068,8.01004098859984,1087
2025-08-02 16:14:15.164272,475.0,230.8,59.0,1.3369737468177512,8.021842480906507,1089
2025-08-02 16:16:15.146970,475.0,230.8,59.0,1.3389400780202512,8.033640468121508,1091
2025-08-02 16:17:15.155371,629.0,234.3,80.5,1.3402820978359455,8.041692587015673,1092
2025-08-02 16:19:15.157365,629.0,234.3,80.5,1.3429652890420567,8.05779173425234,1094
2025-08-02 16:20:15.159766,629.0,234.3,80.5,1.3443069897646955,8.065841938588173,1095
2025-08-02 16:22:15.143738,629.0,234.3,80.5,1.3469899059962234,8.08193943597734,1097
2025-08-02 16:23:15.152392,629.0,234.3,80.5,1.3483319350470566,8.08999161028234,1098
2025-08-02 16:24:15.164067,629.0,234.3,80.5,1.3496741652137232,8.09804499128234,1099
2025-08-02 16:26:15.156820,629.0,234.3,80.5,1.35235720096539,8.11414320579234,1101
2025-08-02 16:27:15.160880,629.0,234.3,80.5,1.3536989650817788,8.122193790490673,1102
2025-08-02 16:29:15.153362,629.0,234.3,80.5,1.356382087303862,8.138292523823173,1104
2025-08-02 16:30:15.155208,629.0,234.3,80.5,1.35772376667164,8.14634260002984,1105
2025-08-02 16:32:15.153673,629.0,234.3,80.5,1.3604068169133066,8.16244090147984,1107
2025-08-02 16:34:15.159674,629.0,234.3,80.5,1.3630906277010844,8.178543766206506,1109
2025-08-02 16:36:15.161245,629.0,234.3,80.5,1.3657738587099733,8.19464315225984,1111
2025-08-02 16:38:15.150079,629.0,234.3,80.5,1.3684569175606678,8.210741505364007,1113
2025-08-02 16:39:15.155014,629.0,234.3,80.5,1.3697987072358069,8.218792243414839,1114
2025-08-02 16:41:15.165394,629.0,234.3,80.5,1.372482169145529,8.234893014873172,1116
2025-08-02 16:43:15.150284,629.0,234.3,80.5,1.3751650397156678,8.250990238294007,1118
2025-08-02 16:45:15.151230,629.0,234.3,80.5,1.3778484109734457,8.267090465840674,1120
2025-08-02 16:46:15.155344,0.0,238.0,0.0,1.3778484109734457,8.267090465840674,1121
2025-08-02 16:48:15.146824,0.0,238.0,0.0,1.3778484109734457,8.267090465840674,1123
2025-08-02 16:49:15.161569,0.0,238.0,0.0,1.3778484109734457,8.267090465840674,1124
2025-08-02 16:51:15.155985,0.0,238.0,0.0,1.3778484109734457,8.267090465840674,1126
2025-08-02 16:53:15.140455,0.0,238.0,0.0,1.3778484109734457,8.267090465840674,1128
2025-08-02 16:54:15.147941,0.0,238.0,0.0,1.3778484109734457,8.267090465840674,1129
2025-08-02 16:55:15.157603,0.0,238.0,0.0,1.3778484109734457,8.267090465840674,1130
2025-08-02 16:57:15.146554,0.0,238.0,0.0,1.3778484109734457,8.267090465840674,1132
2025-08-02 16:58:15.158449,0.0,238.0,0.0,1.3778484109734457,8.267090465840674,1133
2025-08-02 17:00:15.145655,452.0,237.0,57.7,1.3788102927970012,8.272861756782007,1135
2025-08-02 17:01:15.157174,452.0,237.0,57.7,1.3797721587530567,8.27863295251834,1136
2025-08-02 17:03:15.141546,452.0,237.0,57.7,1.3816950247484456,8.290170148490674,1138
2025-08-02 17:04:15.154858,452.0,237.0,57.7,1.3826570596853622,8.295942358112173,1139
2025-08-02 17:05:15.158962,452.0,237.0,57.7,1.383618830917251,8.301712985503507,1140
2025-08-02 17:06:15.160220,452.0,237.0,57.7,1.3845803698745844,8.307482219247508,1141
2025-08-02 17:08:15.145366,452.0,237.0,57.7,1.3865038175661124,8.319022905396675,1143
2025-08-02 17:09:15.861106,452.0,237.0,57.7,1.3874768426701125,8.324861056020675,1144
2025-08-02 17:11:16.816307,452.0,237.0,57.7,1.3894154053574737,8.336492432144842,1146
2025-08-02 17:12:17.813576,452.0,237.0,57.7,1.3903929444126126,8.342357666475676,1147
2025-08-02 17:13:18.822861,452.0,237.0,57.7,1.3913710024311683,8.34822601458701,1148
2025-08-02 17:14:19.808345,452.0,237.0,57.7,1.392348185268946,8.354089111613677,1149
2025-08-02 17:15:20.817185,452.0,237.0,57.7,1.393326155198835,8.35995693119301,1150
2025-08-02 17:16:21.812258,452.0,237.0,57.7,1.394303642356029,8.365821854136176,1151
2025-08-02 17:17:22.828571,452.0,237.0,57.7,1.3952817841998626,8.371690705199175,1152
2025-08-02 17:18:23.825997,452.0,237.0,57.7,1.3962593543969737,8.377556126381842,1153
2025-08-02 17:19:24.822571,452.0,237.0,57.7,1.3972370588587792,8.383422353152675,1154
2025-08-02 17:20:25.824790,452.0,237.0,57.7,1.3982146944812792,8.389288166887676,1155
2025-08-02 17:21:26.812449,452.0,237.0,57.7,1.399192366118196,8.395154196709175,1156
2025-08-02 17:22:27.808674,452.0,237.0,57.7,1.4001700141301685,8.40102008478101,1157
2025-08-02 17:23:28.812615,452.0,237.0,57.7,1.4011475705273628,8.406885423164177,1158
2025-08-02 17:42:24.059233,452.0,237.0,57.7,2.8317396944444447e-06,1.6990438166666668e-05,0
2025-08-02 17:43:25.776593,452.0,237.0,57.7,0.0009909448166944,0.0059456689001666,1
2025-08-02 17:44:25.832070,452.0,237.0,57.7,0.0019535524100833,0.0117213144605,2
2025-08-02 17:45:25.833248,432.0,239.4,95.3,0.0035422326089444,0.0212533956536666,3
2025-08-02 17:47:25.825713,432.0,239.4,95.3,0.0067190588766388,0.0403143532598333,5
2025-08-02 17:49:25.828815,432.0,239.4,95.3,0.0098955911438333,0.059373546863,7
2025-08-02 17:50:26.824784,432.0,239.4,95.3,0.0115100473984166,0.0690602843904999,8
2025-08-02 17:51:27.822692,432.0,239.4,95.3,0.0131245290928055,0.0787471745568333,9
2025-08-02 17:52:28.806777,432.0,239.4,95.3,0.01473937859225,0.0884362715535,10
2025-08-02 17:54:34.009019,432.0,239.4,95.3,1.606202083333333e-06,9.6372125e-06,0
2025-08-02 17:56:08.842759,432.0,239.4,95.3,0.0025121523409722,0.0150729140458333,1
2025-08-02 17:58:08.854645,432.0,239.4,95.3,0.0056891388715,0.0341348332289999,3
2025-08-02 18:00:08.849316,432.0,239.4,95.3,0.0088655608554166,0.0531933651324999,5
2025-08-02 18:01:08.862934,432.0,239.4,95.3,0.0104542437014999,0.062725462209,6
2025-08-02 18:02:08.895252,432.0,239.4,95.3,0.0120435601866944,0.0722613611201666,7
2025-08-02 18:03:09.855290,432.0,239.4,95.3,0.0136571851605555,0.0819431109633333,8
2025-08-02 18:04:10.861219,432.0,239.4,95.3,0.0152739211234999,0.0916435267409999,9
2025-08-02 18:05:11.846023,432.0,239.4,95.3,0.0168867508453333,0.1013205050719999,10
2025-08-02 18:06:12.842080,432.0,239.4,95.3,0.0185012145915555,0.1110072875493333,11
2025-08-02 18:10:42.026154,432.0,239.4,95.3,2.1140981388888887e-06,1.2684588833333332e-05,0
2025-08-02 18:11:42.807349,432.0,239.4,95.3,0.001611142673583333,0.0096668560415,1
2025-08-02 18:12:42.841201,432.0,239.4,95.3,0.0031998553273888883,0.01919913196433333,2
2025-08-02 18:13:42.859664,432.0,239.4,95.3,0.004789364159749999,0.028736184958499993,3
2025-08-02 18:15:42.852741,432.0,239.4,95.3,0.007965902171416666,0.047795413028499996,5
2025-08-02 18:16:42.861885,432.0,239.4,95.3,0.009553974356277778,0.05732384613766667,6
2025-08-02 18:18:43.845391,432.0,239.4,95.3,0.012756544595361111,0.07653926757216667,8
2025-08-02 18:20:42.840992,432.0,239.4,95.3,0.015907099194388888,0.09544259516633333,10
2025-08-02 18:21:43.939743,432.0,239.4,95.3,0.017524962582805555,0.10514977549683333,11
2025-08-02 18:22:44.851942,432.0,239.4,95.3,0.019136424882,0.114818549292,12
2025-08-02 18:23:45.846898,432.0,239.4,95.3,0.020751552657444446,0.12450931594466667,13
2025-08-02 18:24:46.848816,432.0,239.4,95.3,0.02236597354513889,0.13419584127083334,14
2025-08-02 18:25:47.852125,432.0,239.4,95.3,0.023981361118972224,0.14388816671383334,15
2025-08-02 18:26:48.834247,432.0,239.4,95.3,0.025595765832138892,0.15357459499283335,16
2025-08-02 18:27:49.835647,432.0,239.4,95.3,0.027211035604583336,0.16326621362750002,17
2025-08-02 18:28:50.837467,432.0,239.4,95.3,0.02882518724330556,0.17295112345983335,18
2025-08-02 18:29:51.848593,432.0,239.4,95.3,0.03044052449344445,0.1826431469606667,19
2025-08-02 18:30:52.854405,432.0,239.4,95.3,0.032055390696861114,0.19233234418116668,20
2025-08-02 18:31:53.863370,432.0,239.4,95.3,0.03367028607266667,0.20202171643600003,21
2025-08-02 18:32:54.835434,0.0,238.4,0.0,0.03367028607266667,0.20202171643600003,22
2025-08-02 18:33:55.843062,0.0,238.4,0.0,0.03367028607266667,0.20202171643600003,23
2025-08-02 18:34:56.865570,0.0,238.4,0.0,0.03367028607266667,0.20202171643600003,24
2025-08-02 18:36:56.850952,0.0,238.4,0.0,0.03367028607266667,0.20202171643600003,26
2025-08-02 18:37:56.875106,889.0,239.8,117.2,0.03562452913844445,0.21374717483066671,27
2025-08-02 18:39:56.843600,889.0,239.8,117.2,0.03953068435733334,0.23718410614400004,29
2025-08-02 18:40:56.864548,889.0,239.8,117.2,0.04148466730422223,0.24890800382533335,30
2025-08-02 18:42:56.842999,889.0,239.8,117.2,0.045390152399555565,0.2723409143973334,32
2025-08-02 18:43:56.849693,889.0,239.8,117.2,0.04734357314455556,0.28406143886733337,33
2025-08-02 18:45:56.828750,889.0,239.8,117.2,0.051250074982444445,0.3075004498946667,35
2025-08-02 18:46:56.853808,889.0,239.8,117.2,0.053203956063,0.319223736378,36
2025-08-02 18:48:56.829363,889.0,239.8,117.2,0.057109546019777774,0.34265727611866664,38
2025-08-02 18:49:56.843701,889.0,239.8,117.2,0.05906326031822222,0.3543795619093333,39
2025-08-02 18:50:56.849725,889.0,239.8,117.2,0.06101673985855555,0.36610043915133333,40
2025-08-02 18:52:56.853140,889.0,239.8,117.2,0.06492358447388888,0.3895415068433333,42
2025-08-02 18:54:56.830333,889.0,239.8,117.2,0.06883034096133332,0.4129820457679999,44
2025-08-02 18:55:56.849546,889.0,239.8,117.2,0.07078382658955554,0.4247029595373332,45
2025-08-02 18:57:56.860994,889.0,239.8,117.2,0.0746907695552222,0.44814461733133326,47
2025-08-02 18:59:56.849481,889.0,239.8,117.2,0.07859711408466664,0.4715826845079999,49
2025-08-02 19:01:24.832976,889.0,239.8,117.2,0.08146140522099998,0.4887684313259999,50
2025-08-02 19:02:24.835463,889.0,239.8,117.2,0.08341500690977777,0.5004900414586666,51
2025-08-02 19:03:24.840853,889.0,239.8,117.2,0.08536880790366666,0.512212847422,52
2025-08-02 19:04:24.873550,889.0,239.8,117.2,0.08732266590233333,0.5239359954139999,53
2025-08-02 19:06:24.830219,889.0,239.8,117.2,0.09122862507166665,0.54737175043,55
2025-08-02 19:07:24.833772,889.0,239.8,117.2,0.09318220758522221,0.5590932455113332,56
2025-08-02 19:08:25.839956,889.0,239.8,117.2,0.09516787441266665,0.5710072464759999,57
2025-08-02 19:09:26.838238,889.0,239.8,117.2,0.09715366709988887,0.5829220025993332,58
2025-08-02 19:10:27.844893,889.0,239.8,117.2,0.09913994867388888,0.5948396920433333,59
2025-08-02 19:11:28.861068,889.0,239.8,117.2,0.10112651449044444,0.6067590869426667,60
2025-08-02 19:12:29.828935,889.0,239.8,117.2,0.10311101608944444,0.6186660965366666,61
2025-08-02 19:13:30.516315,889.0,239.8,117.2,0.10508652369533332,0.6305191421719999,62
2025-08-02 19:14:46.867105,889.0,239.8,117.2,0.10757232407299999,0.645433944438,64
2025-08-02 19:16:46.841599,889.0,239.8,117.2,0.11147849993211109,0.6688709995926665,66
2025-08-02 19:17:46.861994,889.0,239.8,117.2,0.1134316326581111,0.6805897959486666,67
2025-08-02 19:19:46.838170,889.0,239.8,117.2,0.11733777911955554,0.7040266747173332,69
2025-08-02 19:20:46.844640,889.0,239.8,117.2,0.11929117342944442,0.7157470405766666,70
2025-08-02 19:21:51.157649,889.0,239.8,117.2,0.12138515350177775,0.7283109210106665,71
2025-08-02 19:23:46.842922,801.0,234.8,96.6,0.12480585358538887,0.7488351215123332,73
2025-08-02 19:24:47.836734,801.0,234.8,96.6,0.12644231245955553,0.7586538747573333,74
2025-08-02 19:25:48.861543,801.0,234.8,96.6,0.12808005533555553,0.7684803320133331,75
2025-08-02 19:27:32.442381,801.0,234.8,96.6,0.13085963495188888,0.7851578097113332,76
2025-08-02 19:28:46.768345,801.0,234.8,96.6,0.13285447161505556,0.7971268296903333,78
2025-08-02 19:29:46.810620,801.0,234.8,96.6,0.13446526432538888,0.8067915859523334,79
2025-08-02 19:30:46.816856,801.0,234.8,96.6,0.13607500028538888,0.8164500017123333,80
2025-08-02 19:31:46.830481,801.0,234.8,96.6,0.1376856369598889,0.8261138217593333,81
2025-08-02 19:33:46.816159,801.0,234.8,96.6,0.1409051605877222,0.8454309635263333,83
2025-08-02 19:34:47.823761,801.0,234.8,96.6,0.1425422263782222,0.8552533582693331,84
2025-08-02 19:35:48.813112,801.0,234.8,96.6,0.14417856498538886,0.8650713899123332,85
2025-08-02 19:36:49.808542,801.0,234.8,96.6,0.14581522344588888,0.8748913406753333,86
2025-08-02 19:37:50.805733,800.0,233.0,99.8,0.14750637106694442,0.8850382264016665,87
2025-08-02 19:38:51.813164,800.0,233.0,99.8,0.1491978766373333,0.8951872598239998,88
2025-08-02 19:39:52.819429,800.0,233.0,99.8,0.15088924085211108,0.9053354451126665,89
2025-08-02 19:40:53.813991,800.0,233.0,99.8,0.1525798225517222,0.9154789353103332,90
2025-08-02 19:41:54.809340,800.0,233.0,99.8,0.15427122250044442,0.9256273350026665,91
2025-08-02 19:42:55.808596,800.0,233.0,99.8,0.15596147583033332,0.9357688549819999,92
2025-08-02 19:43:56.808138,800.0,233.0,99.8,0.15765367334738886,0.9459220400843331,93
2025-08-02 19:44:56.811830,800.0,233.0,99.8,0.1593159376841111,0.9558956261046665,94
2025-08-02 19:46:56.813543,800.0,233.0,99.8,0.16264310698238887,0.9758586418943332,96
2025-08-02 19:49:03.805331,800.0,233.0,99.8,0.1661634509626111,0.9969807057756666,98
